# This file contains the data of initial population
# of objectives = 1, # of constraints = 1, # of real_var = 2, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.503077e+00	-8.370693e+00	8.468475e-01	8.904275e-01	-8.370693e+00	91	1.000000e+14
8.530755e-01	1.277649e+02	5.380644e+00	8.661261e+00	0.000000e+00	76	1.000000e+14
-4.679801e-01	2.688591e+01	4.824916e+00	-4.038662e-01	0.000000e+00	10	1.000000e+14
2.533381e-01	6.619909e+01	4.769390e+00	5.357940e+00	0.000000e+00	69	1.000000e+14
-1.026012e-02	-1.900860e+01	-1.241048e+00	-1.681429e+00	-1.900860e+01	99	1.000000e+14
-2.077589e+00	5.530899e+00	1.762260e+00	2.380126e+00	0.000000e+00	1	1.000000e+14
2.189748e+00	1.643928e+02	6.326089e+00	9.729303e+00	0.000000e+00	86	1.000000e+14
-4.991255e-03	2.211178e+01	-3.574221e-02	5.188895e+00	0.000000e+00	31	1.000000e+14
-3.752295e-02	7.784638e+01	7.844858e+00	-1.303836e-02	0.000000e+00	25	1.000000e+14
-1.929288e-01	9.114250e+01	4.218428e+00	7.516020e+00	0.000000e+00	21	1.000000e+14
-2.361739e-01	2.189593e+02	9.820836e+00	8.963740e+00	0.000000e+00	19	1.000000e+14
5.656139e-01	5.148345e+01	3.983589e+00	4.977380e+00	0.000000e+00	74	1.000000e+14
1.300354e-01	3.088530e+01	3.550856e-01	5.737049e+00	0.000000e+00	58	1.000000e+14
-5.082639e-06	1.133333e+02	9.548390e+00	-1.130319e+00	0.000000e+00	42	1.000000e+14
-2.956440e-04	1.136686e+02	9.519468e+00	9.665484e-03	0.000000e+00	35	1.000000e+14
-3.666339e-01	1.299752e+02	7.610736e+00	6.593279e+00	0.000000e+00	13	1.000000e+14
-3.906148e-01	-1.732583e+01	-4.813795e-01	-3.543130e-01	-1.732583e+01	97	1.000000e+14
-4.039303e-01	1.410854e+02	8.045538e+00	6.760252e+00	0.000000e+00	12	1.000000e+14
-4.947213e-01	1.201121e+01	3.660872e+00	-8.788193e-01	0.000000e+00	9	1.000000e+14
2.442384e-01	9.908808e+00	1.928516e+00	2.811105e+00	0.000000e+00	67	1.000000e+14
-7.157535e-04	1.297471e+02	9.872313e+00	1.973923e+00	0.000000e+00	33	1.000000e+14
1.471153e-02	-6.049583e+00	-1.390408e-02	2.170929e+00	-6.049583e+00	90	1.000000e+14
9.737941e-03	9.039390e+01	1.979503e+00	8.726582e+00	0.000000e+00	50	1.000000e+14
-6.238625e-02	2.058636e+02	8.827517e+00	9.424848e+00	0.000000e+00	24	1.000000e+14
-3.541674e-01	3.967314e-01	2.442981e+00	-1.600008e-01	0.000000e+00	14	1.000000e+14
-2.876657e-04	1.027670e+02	1.235603e+00	9.599377e+00	0.000000e+00	36	1.000000e+14
2.697283e-03	9.854401e+01	1.826471e+00	9.195640e+00	0.000000e+00	45	1.000000e+14
-2.613710e-01	1.919641e+01	4.253568e+00	-6.281931e-01	0.000000e+00	17	1.000000e+14
2.113823e-01	1.298845e+01	3.734957e+00	-1.384277e+00	0.000000e+00	64	1.000000e+14
9.318918e-03	1.293464e+02	8.064664e+00	5.935261e+00	0.000000e+00	49	1.000000e+14
1.000010e+00	1.775542e+01	3.648209e+00	1.429425e+00	0.000000e+00	79	1.000000e+14
-6.475229e-03	4.342594e+01	5.947847e+00	-1.553742e+00	0.000000e+00	29	1.000000e+14
-1.364670e-05	1.208592e+02	9.788336e+00	3.940301e-01	0.000000e+00	40	1.000000e+14
2.724488e-01	4.277622e+01	2.155160e+00	5.749801e+00	0.000000e+00	70	1.000000e+14
7.012658e-02	4.462348e+01	1.237675e+00	6.361378e+00	0.000000e+00	56	1.000000e+14
-7.313681e-01	1.615273e+02	8.420011e+00	7.543980e+00	0.000000e+00	4	1.000000e+14
-2.400729e-01	2.700450e+01	2.378429e+00	4.280418e+00	0.000000e+00	18	1.000000e+14
1.140859e-01	1.766616e+01	-1.778541e+00	5.137269e+00	0.000000e+00	57	1.000000e+14
-1.385693e-02	2.670122e+01	4.787948e+00	-1.820932e+00	0.000000e+00	26	1.000000e+14
1.449131e-01	7.437145e+01	6.101517e+00	4.365242e+00	0.000000e+00	61	1.000000e+14
1.395602e-01	1.430362e+01	3.813432e+00	-1.746041e+00	0.000000e+00	60	1.000000e+14
-3.348712e-01	7.817080e+00	-5.451967e-01	4.074404e+00	0.000000e+00	15	1.000000e+14
